date,product,category,region,sales_amount,quantity,profit,year,month,month_name,year_month,profit_margin
2023-10-30,Dress,Clothing,West,695.08,6,359.77,2023,10,Oct,2023-10,51.76
2021-10-17,Laptop,Electronics,Central,963.32,2,93.82,2021,10,Oct,2021-10,9.74
2021-06-16,Cereal,Groceries,South,7.47,2,0.93,2021,6,Jun,2021-06,12.45
2022-03-02,Wardrobe,Furniture,East,1483.78,3,316.31,2022,3,Mar,2022-03,21.32
2023-11-18,Coffee,Groceries,West,34.6,4,2.13,2023,11,Nov,2023-11,6.16
2023-04-14,Jacket,Clothing,North,60.19,2,25.28,2023,4,Apr,2023-04,42.0
2021-03-12,Tennis Racket,Sports,West,315.74,2,129.45,2021,3,Mar,2021-03,41.0
2022-12-22,Yoga Mat,Sports,East,272.72,2,71.04,2022,12,Dec,2022-12,26.05
2022-01-30,Juice,Groceries,West,73.13,3,4.25,2022,1,Jan,2022-01,5.81
2022-02-17,Jacket,Clothing,East,19.27,1,10.5,2022,2,Feb,2022-02,54.49
2022-08-14,Juice,Groceries,Central,87.64,4,11.19,2022,8,Aug,2022-08,12.77
2021-08-18,Tennis Racket,Sports,Central,398.31,4,103.58,2021,8,Aug,2021-08,26.0
2022-02-28,Cereal,Groceries,West,9.83,3,1.26,2022,2,Feb,2022-02,12.82
2021-03-09,Cereal,Groceries,Central,10.16,1,1.42,2021,3,Mar,2021-03,13.98
2021-06-05,Running Shoes,Sports,South,413.43,2,182.97,2021,6,Jun,2021-06,44.26
2021-03-01,Smartwatch,Electronics,East,1490.74,2,159.82,2021,3,Mar,2021-03,10.72
2022-01-05,Rice,Groceries,East,64.83,3,8.73,2022,1,Jan,2022-01,13.47
2022-07-28,Coffee,Groceries,South,29.1,3,3.98,2022,7,Jul,2022-07,13.68
2022-02-11,Tennis Racket,Sports,West,828.03,3,253.41,2022,2,Feb,2022-02,30.6
2023-06-15,Bed Frame,Furniture,South,3880.82,5,1087.86,2023,6,Jun,2023-06,28.03
2022-01-10,Chair,Furniture,Central,148.03,1,53.4,2022,1,Jan,2022-01,36.07
2021-03-19,Sweater,Clothing,South,150.17,1,65.27,2021,3,Mar,2021-03,43.46
2022-08-04,Monitor,Electronics,East,402.92,2,56.94,2022,8,Aug,2022-08,14.13
2023-08-03,Milk,Groceries,North,56.39,4,3.09,2023,8,Aug,2023-08,5.48
2021-10-17,Olive Oil,Groceries,Central,28.19,2,2.79,2021,10,Oct,2021-10,9.9
2023-01-19,Running Shoes,Sports,East,1316.68,5,432.93,2023,1,Jan,2023-01,32.88
2021-08-08,Monitor,Electronics,North,5786.96,7,992.51,2021,8,Aug,2021-08,17.15
2021-06-26,Juice,Groceries,West,79.31,3,8.03,2021,6,Jun,2021-06,10.12
2023-05-17,Tennis Racket,Sports,Central,405.98,3,164.79,2023,5,May,2023-05,40.59
2023-05-08,Bookshelf,Furniture,West,268.47,1,76.14,2023,5,May,2023-05,28.36
2021-10-09,Sofa,Furniture,West,5191.44,7,1644.46,2021,10,Oct,2021-10,31.68
2023-08-15,Shorts,Clothing,North,292.15,3,106.03,2023,8,Aug,2023-08,36.29
2022-09-15,Sofa,Furniture,North,334.55,3,90.19,2022,9,Sep,2022-09,26.96
2022-05-25,Dress,Clothing,North,1145.0,6,367.89,2022,5,May,2022-05,32.13
2023-12-15,Laptop,Electronics,East,1844.01,6,291.67,2023,12,Dec,2023-12,15.82
2023-06-12,Dress,Clothing,West,112.3,1,46.99,2023,6,Jun,2023-06,41.84
2021-07-09,Rice,Groceries,South,71.14,3,4.82,2021,7,Jul,2021-07,6.78
2023-11-04,Desk,Furniture,South,1747.16,6,590.7,2023,11,Nov,2023-11,33.81
2023-03-27,Webcam,Electronics,North,5968.71,5,1019.95,2023,3,Mar,2023-03,17.09
2023-11-15,Bed Frame,Furniture,East,2158.26,3,718.91,2023,11,Nov,2023-11,33.31
2023-05-28,Headphones,Electronics,East,501.44,1,86.12,2023,5,May,2023-05,17.17
2023-09-26,Cereal,Groceries,Central,25.46,1,1.28,2023,9,Sep,2023-09,5.03
2023-02-18,Bed Frame,Furniture,South,2261.58,4,823.42,2023,2,Feb,2023-02,36.41
2021-08-07,Chair,Furniture,North,2329.23,4,856.48,2021,8,Aug,2021-08,36.77
2022-08-17,Lamp,Furniture,North,472.33,2,120.57,2022,8,Aug,2022-08,25.53
2023-06-12,Sofa,Furniture,South,1500.5,2,321.35,2023,6,Jun,2023-06,21.42
2022-04-03,Lamp,Furniture,West,1519.26,3,445.16,2022,4,Apr,2022-04,29.3
2023-08-03,Yoga Mat,Sports,East,683.09,2,190.95,2023,8,Aug,2023-08,27.95
2021-02-12,T-Shirt,Clothing,West,87.7,1,28.07,2021,2,Feb,2021-02,32.01
2023-02-03,Olive Oil,Groceries,Central,28.46,1,2.22,2023,2,Feb,2023-02,7.8
2021-06-04,Shorts,Clothing,North,199.96,5,65.95,2021,6,Jun,2021-06,32.98
2021-02-06,Dumbbell Set,Sports,Central,1361.19,4,597.67,2021,2,Feb,2021-02,43.91
2022-05-16,Dumbbell Set,Sports,West,678.51,3,256.41,2022,5,May,2022-05,37.79
2023-04-16,Coffee,Groceries,South,10.58,1,1.22,2023,4,Apr,2023-04,11.53
2023-03-01,Smartwatch,Electronics,North,2033.46,2,232.78,2023,3,Mar,2023-03,11.45
2023-10-10,Smartphone,Electronics,East,3393.89,3,284.05,2023,10,Oct,2023-10,8.37
2021-01-06,Rice,Groceries,Central,23.84,1,2.34,2021,1,Jan,2021-01,9.82
2023-01-27,Laptop,Electronics,North,1378.08,2,151.09,2023,1,Jan,2023-01,10.96
2022-04-23,Bookshelf,Furniture,East,1493.65,2,441.53,2022,4,Apr,2022-04,29.56
2023-11-12,Tennis Racket,Sports,Central,219.1,6,98.23,2023,11,Nov,2023-11,44.83
2023-10-18,Rice,Groceries,South,2.85,1,0.24,2023,10,Oct,2023-10,8.42
2021-02-14,Sweater,Clothing,West,52.83,2,23.81,2021,2,Feb,2021-02,45.07
2022-12-03,Running Shoes,Sports,East,436.46000000000004,2,130.83,2022,12,Dec,2022-12,29.98
2021-12-17,Rice,Groceries,Central,131.73,6,18.86,2021,12,Dec,2021-12,14.32
2022-05-10,Milk,Groceries,West,32.25,2,3.45,2022,5,May,2022-05,10.7
2023-04-13,Sofa,Furniture,Central,4747.51,6,1337.27,2023,4,Apr,2023-04,28.17
2023-11-05,Bicycle,Sports,Central,374.05,3,150.79,2023,11,Nov,2023-11,40.31
2023-02-01,Rice,Groceries,North,59.33,3,5.98,2023,2,Feb,2023-02,10.08
2023-06-04,Bookshelf,Furniture,South,1875.11,6,418.38,2023,6,Jun,2023-06,22.31
2023-01-30,Chair,Furniture,West,1595.03,2,406.62,2023,1,Jan,2023-01,25.49
2023-01-12,Olive Oil,Groceries,West,41.7,2,6.2,2023,1,Jan,2023-01,14.87
2023-05-10,Tennis Racket,Sports,West,313.59,2,129.11,2023,5,May,2023-05,41.17
2023-03-21,T-Shirt,Clothing,Central,130.34,1,48.04,2023,3,Mar,2023-03,36.86
2022-05-22,Bed Frame,Furniture,Central,1075.65,2,381.43,2022,5,May,2022-05,35.46
2023-06-15,Juice,Groceries,North,8.91,1,0.91,2023,6,Jun,2023-06,10.21
2021-01-01,Olive Oil,Groceries,South,24.02,1,3.53,2021,1,Jan,2021-01,14.7
2021-09-11,Coffee,Groceries,East,68.87,3,4.42,2021,9,Sep,2021-09,6.42
2021-12-16,Dumbbell Set,Sports,West,622.12,3,246.33,2021,12,Dec,2021-12,39.6
2023-05-25,Juice,Groceries,Central,64.88,5,9.22,2023,5,May,2023-05,14.21
2023-11-11,Smartphone,Electronics,North,2864.29,2,408.62,2023,11,Nov,2023-11,14.27
2022-10-20,Sofa,Furniture,South,2305.66,5,702.4,2022,10,Oct,2022-10,30.46
2022-06-14,Webcam,Electronics,Central,1040.01,4,178.74,2022,6,Jun,2022-06,17.19
2022-09-26,T-Shirt,Clothing,South,717.57,4,238.12,2022,9,Sep,2022-09,33.18
2022-12-05,Sofa,Furniture,West,1972.89,3,787.6,2022,12,Dec,2022-12,39.92
2022-07-15,Shoes,Clothing,East,90.33,3,31.29,2022,7,Jul,2022-07,34.64
2021-05-07,T-Shirt,Clothing,South,185.04,1,56.3,2021,5,May,2021-05,30.43
2022-09-26,Yoga Mat,Sports,Central,421.14,2,171.18,2022,9,Sep,2022-09,40.65
2022-06-04,Smartwatch,Electronics,South,291.7,2,32.57,2022,6,Jun,2022-06,11.17
2022-07-06,Wardrobe,Furniture,North,436.46000000000004,5,130.83,2022,7,Jul,2022-07,29.98
2022-04-24,Bicycle,Sports,South,64.68,2,23.68,2022,4,Apr,2022-04,36.61
2023-01-06,Bread,Groceries,East,7.85,1,0.76,2023,1,Jan,2023-01,9.68
2023-10-26,Yoga Mat,Sports,South,423.3,6,161.26,2023,10,Oct,2023-10,38.1
2021-04-24,Lamp,Furniture,West,1390.25,2,319.52,2021,4,Apr,2021-04,22.98
2021-10-09,Tennis Racket,Sports,North,40.84,2,13.98,2021,10,Oct,2021-10,34.23
2021-07-21,Running Shoes,Sports,North,1724.45,6,515.49,2021,7,Jul,2021-07,29.89
2021-12-15,Yoga Mat,Sports,East,1233.58,6,442.77,2021,12,Dec,2021-12,35.89
2021-09-16,Shoes,Clothing,North,178.81,3,75.35,2021,9,Sep,2021-09,42.14
2021-10-27,Monitor,Electronics,South,531.23,1,83.39,2021,10,Oct,2021-10,15.7
2021-11-16,Jacket,Clothing,Central,356.12,2,133.34,2021,11,Nov,2021-11,37.44
2021-07-02,Jeans,Clothing,West,80.71,1,32.85,2021,7,Jul,2021-07,40.7
2023-01-30,Milk,Groceries,West,4.13,1,0.44,2023,1,Jan,2023-01,10.65
2023-06-04,Jeans,Clothing,West,844.66,5,414.87,2023,6,Jun,2023-06,49.12
2021-03-28,T-Shirt,Clothing,East,249.18,2,107.15,2021,3,Mar,2021-03,43.0
2021-09-11,Jacket,Clothing,South,391.12,2,155.79,2021,9,Sep,2021-09,39.83
2021-12-08,Shorts,Clothing,Central,410.02,3,178.46,2021,12,Dec,2021-12,43.52
2022-10-06,Webcam,Electronics,West,2813.85,2,491.77,2022,10,Oct,2022-10,17.48
2023-03-17,Smartwatch,Electronics,Central,2068.11,2,344.6,2023,3,Mar,2023-03,16.66
2023-08-18,Yoga Mat,Sports,North,1043.71,3,437.83,2023,8,Aug,2023-08,41.95
2021-12-13,Milk,Groceries,North,2.2,1,0.21,2021,12,Dec,2021-12,9.55
2021-06-21,Yoga Mat,Sports,West,926.51,3,256.1,2021,6,Jun,2021-06,27.64
2021-12-18,Sweater,Clothing,East,600.48,6,316.09,2021,12,Dec,2021-12,52.64
2022-05-10,Tennis Racket,Sports,Central,990.9,3,323.47,2022,5,May,2022-05,32.64
2021-01-08,Lamp,Furniture,South,2385.19,4,699.07,2021,1,Jan,2021-01,29.31
2023-08-21,Bread,Groceries,West,40.49,2,5.11,2023,8,Aug,2023-08,12.62
2021-01-21,Bread,Groceries,West,59.23,4,8.44,2021,1,Jan,2021-01,14.25
2023-04-18,Dress,Clothing,North,506.55,3,275.29,2023,4,Apr,2023-04,54.35
2023-08-24,Wardrobe,Furniture,Central,938.16,4,295.62,2023,8,Aug,2023-08,31.51
2023-12-12,Sweater,Clothing,Central,504.19,3,203.73,2023,12,Dec,2023-12,40.41
2023-04-14,Juice,Groceries,South,101.84,4,9.17,2023,4,Apr,2023-04,9.0
2022-02-07,Sweater,Clothing,Central,63.39,1,19.34,2022,2,Feb,2022-02,30.51
2021-11-14,Juice,Groceries,East,85.7,3,5.1,2021,11,Nov,2021-11,5.95
2022-06-22,Jacket,Clothing,North,261.36,2,136.27,2022,6,Jun,2022-06,52.14
2022-08-23,Monitor,Electronics,East,1335.25,4,157.06,2022,8,Aug,2022-08,11.76
2022-08-17,Bookshelf,Furniture,Central,1311.49,3,446.94,2022,8,Aug,2022-08,34.08
2022-08-01,Milk,Groceries,West,21.5,1,2.14,2022,8,Aug,2022-08,9.95
2022-01-31,Smartphone,Electronics,East,183.18,1,24.57,2022,1,Jan,2022-01,13.41
2021-11-16,Yoga Mat,Sports,East,645.37,3,232.97,2021,11,Nov,2021-11,36.1
2023-03-04,Bed Frame,Furniture,North,1243.8,2,287.89,2023,3,Mar,2023-03,23.15
2021-11-06,Smartphone,Electronics,North,3102.6,3,286.29,2021,11,Nov,2021-11,9.23
2021-02-27,Smartphone,Electronics,South,2447.48,2,228.87,2021,2,Feb,2021-02,9.35
2023-11-20,T-Shirt,Clothing,Central,768.07,4,250.08,2023,11,Nov,2023-11,32.56
2022-08-30,Rice,Groceries,West,60.8,4,7.77,2022,8,Aug,2022-08,12.78
2021-11-22,Yoga Mat,Sports,East,711.94,2,207.99,2021,11,Nov,2021-11,29.21
2023-05-02,Monitor,Electronics,North,7085.93,6,1343.67,2023,5,May,2023-05,18.96
2022-09-13,Tennis Racket,Sports,North,457.92,3,155.88,2022,9,Sep,2022-09,34.04
2023-02-25,Running Shoes,Sports,Central,579.68,4,207.9,2023,2,Feb,2023-02,35.86
2022-07-16,Bed Frame,Furniture,East,3961.01,5,1306.27,2022,7,Jul,2022-07,32.98
2021-02-03,Bed Frame,Furniture,North,865.79,3,284.93,2021,2,Feb,2021-02,32.91
2023-12-20,Headphones,Electronics,North,1126.58,4,167.64,2023,12,Dec,2023-12,14.88
2021-07-13,Jeans,Clothing,North,161.99,2,77.61,2021,7,Jul,2021-07,47.91
2022-08-24,Tennis Racket,Sports,Central,1311.43,4,372.01,2022,8,Aug,2022-08,28.37
2022-06-16,Sweater,Clothing,Central,296.62,4,95.02,2022,6,Jun,2022-06,32.03
2021-09-12,Smartphone,Electronics,East,1440.39,1,172.07,2021,9,Sep,2021-09,11.95
2022-04-17,Dumbbell Set,Sports,West,41.86,1,14.81,2022,4,Apr,2022-04,35.38
2022-07-21,Yoga Mat,Sports,East,160.06,3,56.66,2022,7,Jul,2022-07,35.4
2021-12-05,Yoga Mat,Sports,North,1066.22,3,444.06,2021,12,Dec,2021-12,41.65
2022-01-17,Jacket,Clothing,Central,339.22,2,124.73,2022,1,Jan,2022-01,36.77
2021-10-09,Dumbbell Set,Sports,Central,995.89,5,421.93,2021,10,Oct,2021-10,42.37
2023-06-02,Laptop,Electronics,East,664.41,1,94.26,2023,6,Jun,2023-06,14.19
2023-07-25,T-Shirt,Clothing,East,670.77,4,260.98,2023,7,Jul,2023-07,38.91
2023-06-28,Dumbbell Set,Sports,East,2164.68,6,752.95,2023,6,Jun,2023-06,34.78
2023-01-19,Milk,Groceries,South,18.9,1,1.48,2023,1,Jan,2023-01,7.83
2023-07-28,Smartwatch,Electronics,West,385.8,2,47.49,2023,7,Jul,2023-07,12.31
2021-01-29,Jeans,Clothing,West,189.36,1,64.83,2021,1,Jan,2021-01,34.24
2022-10-02,Smartphone,Electronics,West,1775.23,3,300.8,2022,10,Oct,2022-10,16.94
2023-09-12,Headphones,Electronics,East,1422.84,2,215.81,2023,9,Sep,2023-09,15.17
2023-04-08,Olive Oil,Groceries,Central,65.91,3,4.62,2023,4,Apr,2023-04,7.01
2022-09-11,Laptop,Electronics,Central,1733.15,3,156.31,2022,9,Sep,2022-09,9.02
2023-07-19,Bed Frame,Furniture,South,1424.55,2,485.06,2023,7,Jul,2023-07,34.05
2021-09-21,Monitor,Electronics,Central,6647.16,5,536.03,2021,9,Sep,2021-09,8.06
2022-10-02,Tennis Racket,Sports,Central,379.36,5,97.51,2022,10,Oct,2022-10,25.7
2021-11-29,Tennis Racket,Sports,Central,983.46,3,329.38,2021,11,Nov,2021-11,33.49
2023-07-20,Sweater,Clothing,West,64.17,1,22.86,2023,7,Jul,2023-07,35.62
2021-11-18,Tennis Racket,Sports,North,356.28,4,128.82,2021,11,Nov,2021-11,36.16
2021-12-27,Shoes,Clothing,Central,105.64,1,55.18,2021,12,Dec,2021-12,52.23
2023-05-26,Lamp,Furniture,West,2677.32,5,650.38,2023,5,May,2023-05,24.29
2021-08-19,Juice,Groceries,South,32.98,4,3.35,2021,8,Aug,2021-08,10.16
2021-07-25,Dumbbell Set,Sports,West,175.57,1,46.39,2021,7,Jul,2021-07,26.42
2021-12-03,Dress,Clothing,North,1150.53,8,534.91,2021,12,Dec,2021-12,46.49
2023-06-28,Headphones,Electronics,North,4683.05,5,600.5,2023,6,Jun,2023-06,12.82
2021-05-20,Smartwatch,Electronics,Central,3688.16,3,326.36,2021,5,May,2021-05,8.85
2022-12-28,Smartphone,Electronics,West,364.53,5,65.43,2022,12,Dec,2022-12,17.95
2022-11-19,Dumbbell Set,Sports,North,456.2,2,118.59,2022,11,Nov,2022-11,26.0
2022-10-02,Milk,Groceries,East,69.23,5,8.7,2022,10,Oct,2022-10,12.57
2023-11-17,Laptop,Electronics,West,213.07,3,26.02,2023,11,Nov,2023-11,12.21
2023-12-29,Milk,Groceries,West,169.09,6,10.33,2023,12,Dec,2023-12,6.11
2021-09-15,Webcam,Electronics,North,255.88,1,50.38,2021,9,Sep,2021-09,19.69
2021-01-10,Rice,Groceries,East,31.27,2,4.65,2021,1,Jan,2021-01,14.87
2022-04-05,T-Shirt,Clothing,North,191.53,1,68.07,2022,4,Apr,2022-04,35.54
2022-12-28,Running Shoes,Sports,South,1388.0,6,457.22,2022,12,Dec,2022-12,32.94
2022-09-08,Rice,Groceries,North,9.85,1,0.66,2022,9,Sep,2022-09,6.7
2021-04-29,Laptop,Electronics,South,2756.75,2,513.29,2021,4,Apr,2021-04,18.62
2022-01-11,Shoes,Clothing,North,102.75,1,50.75,2022,1,Jan,2022-01,49.39
2022-09-24,Jeans,Clothing,North,614.86,4,328.73,2022,9,Sep,2022-09,53.46
2023-10-04,Lamp,Furniture,West,2955.96,6,1076.44,2023,10,Oct,2023-10,36.42
2023-08-31,Laptop,Electronics,East,2923.06,3,437.78,2023,8,Aug,2023-08,14.98
2021-12-01,Dress,Clothing,Central,643.69,4,333.18,2021,12,Dec,2021-12,51.76
2022-10-14,Olive Oil,Groceries,Central,63.22,3,8.02,2022,10,Oct,2022-10,12.69
2022-10-13,Tennis Racket,Sports,East,1196.91,3,322.98,2022,10,Oct,2022-10,26.98
2023-12-18,Cereal,Groceries,North,82.2,6,6.81,2023,12,Dec,2023-12,8.28
2022-11-12,Headphones,Electronics,North,3964.54,5,394.27,2022,11,Nov,2022-11,9.94
2023-06-07,Laptop,Electronics,South,1404.14,2,186.11,2023,6,Jun,2023-06,13.25
2021-07-04,Webcam,Electronics,Central,1113.67,1,94.74,2021,7,Jul,2021-07,8.51
2021-07-18,Monitor,Electronics,East,596.49,1,84.67,2021,7,Jul,2021-07,14.19
2022-03-13,Shorts,Clothing,West,229.61,3,90.74,2022,3,Mar,2022-03,39.52
2022-07-27,Bicycle,Sports,South,222.46,4,64.23,2022,7,Jul,2022-07,28.87
2021-12-17,Wardrobe,Furniture,South,1626.06,3,598.78,2021,12,Dec,2021-12,36.82
2021-03-18,Olive Oil,Groceries,West,21.79,1,2.2,2021,3,Mar,2021-03,10.1
2023-02-20,Jeans,Clothing,South,268.82,3,96.01,2023,2,Feb,2023-02,35.72
2022-10-26,Tennis Racket,Sports,East,933.9,4,262.24,2022,10,Oct,2022-10,28.08
2022-03-10,Tablet,Electronics,South,2854.16,6,288.37,2022,3,Mar,2022-03,10.1
2021-01-19,Tennis Racket,Sports,West,186.75,3,65.58,2021,1,Jan,2021-01,35.12
2022-08-19,Running Shoes,Sports,East,1727.01,5,637.24,2022,8,Aug,2022-08,36.9
2022-12-29,Lamp,Furniture,North,1599.2,4,463.97,2022,12,Dec,2022-12,29.01
2023-10-14,Bread,Groceries,West,33.16,3,2.12,2023,10,Oct,2023-10,6.39
2023-06-03,T-Shirt,Clothing,South,121.26,1,57.5,2023,6,Jun,2023-06,47.42
2022-08-30,Bread,Groceries,West,4.56,1,0.35,2022,8,Aug,2022-08,7.68
2023-08-17,Coffee,Groceries,South,29.83,3,3.05,2023,8,Aug,2023-08,10.22
2021-12-03,Dress,Clothing,North,270.3,3,144.19,2021,12,Dec,2021-12,53.34
2022-02-14,Desk,Furniture,South,648.27,1,132.49,2022,2,Feb,2022-02,20.44
2023-03-25,Lamp,Furniture,North,864.91,3,308.4,2023,3,Mar,2023-03,35.66
2023-05-13,Smartwatch,Electronics,South,4493.51,5,715.15,2023,5,May,2023-05,15.92
2023-08-27,Tennis Racket,Sports,North,805.99,3,333.75,2023,8,Aug,2023-08,41.41
2022-12-10,Dress,Clothing,North,136.37,2,43.68,2022,12,Dec,2022-12,32.03
2022-04-05,Sofa,Furniture,Central,383.08,2,134.08,2022,4,Apr,2022-04,35.0
2021-08-17,Jacket,Clothing,East,476.3,4,230.56,2021,8,Aug,2021-08,48.41
2022-06-28,Yoga Mat,Sports,North,1870.28,5,735.96,2022,6,Jun,2022-06,39.35
2023-11-10,Shoes,Clothing,North,197.45,5,107.25,2023,11,Nov,2023-11,54.32
2022-08-03,Jacket,Clothing,West,67.98,6,27.05,2022,8,Aug,2022-08,39.79
2022-02-17,Bicycle,Sports,Central,280.54,1,99.21,2022,2,Feb,2022-02,35.36
2021-08-14,Chair,Furniture,East,4355.27,7,1450.85,2021,8,Aug,2021-08,33.31
2022-07-17,Sweater,Clothing,West,70.62,2,21.26,2022,7,Jul,2022-07,30.1
2021-05-21,Bicycle,Sports,North,1110.71,3,343.87,2021,5,May,2021-05,30.96
2023-09-10,Tennis Racket,Sports,North,1753.51,7,650.32,2023,9,Sep,2023-09,37.09
2023-10-12,Yoga Mat,Sports,Central,805.58,4,214.46,2023,10,Oct,2023-10,26.62
2021-01-21,Chair,Furniture,North,476.32,1,124.94,2021,1,Jan,2021-01,26.23
2023-09-11,Shorts,Clothing,South,665.91,7,336.29,2023,9,Sep,2023-09,50.5
2021-06-26,Sweater,Clothing,Central,212.87,2,108.08,2021,6,Jun,2021-06,50.77
2021-04-24,Sofa,Furniture,West,398.96,1,127.45,2021,4,Apr,2021-04,31.95
2023-03-21,Yoga Mat,Sports,South,190.47,1,70.06,2023,3,Mar,2023-03,36.78
2021-11-14,Coffee,Groceries,South,20.65,10,2.8,2021,11,Nov,2021-11,13.56
2021-01-20,Jeans,Clothing,West,325.31,3,106.79,2021,1,Jan,2021-01,32.83
2021-02-09,Coffee,Groceries,East,83.42,3,9.02,2021,2,Feb,2021-02,10.81
2022-09-17,Bread,Groceries,North,47.31,2,2.6,2022,9,Sep,2022-09,5.5
2023-12-19,Dress,Clothing,East,56.84,4,28.47,2023,12,Dec,2023-12,50.09
2021-01-07,Wardrobe,Furniture,South,455.25,2,145.43,2021,1,Jan,2021-01,31.95
2021-11-26,Laptop,Electronics,North,4203.18,3,670.12,2021,11,Nov,2021-11,15.94
2021-11-14,Shoes,Clothing,West,16.16,1,6.92,2021,11,Nov,2021-11,42.82
2023-09-02,Desk,Furniture,West,744.48,2,222.83,2023,9,Sep,2023-09,29.93
2021-08-02,Lamp,Furniture,East,1525.45,3,524.54,2021,8,Aug,2021-08,34.39
2021-10-15,Shoes,Clothing,North,484.33,4,145.49,2021,10,Oct,2021-10,30.04
2022-07-11,Coffee,Groceries,West,25.42,5,2.69,2022,7,Jul,2022-07,10.58
2022-05-06,Milk,Groceries,East,20.17,4,1.9,2022,5,May,2022-05,9.42
2023-07-25,Sweater,Clothing,South,240.82,2,76.03,2023,7,Jul,2023-07,31.57
2023-07-02,Desk,Furniture,West,918.53,3,236.07,2023,7,Jul,2023-07,25.7
2021-05-28,Juice,Groceries,East,33.52,5,4.57,2021,5,May,2021-05,13.63
2022-07-04,Milk,Groceries,Central,50.0,3,7.19,2022,7,Jul,2022-07,14.38
2021-03-14,Chair,Furniture,East,622.43,1,192.12,2021,3,Mar,2021-03,30.87
2023-06-02,Lamp,Furniture,North,1688.22,4,542.54,2023,6,Jun,2023-06,32.14
2021-09-19,Yoga Mat,Sports,Central,1746.87,5,496.58,2021,9,Sep,2021-09,28.43
2023-03-30,Webcam,Electronics,Central,3836.65,3,484.01,2023,3,Mar,2023-03,12.62
2021-10-22,Dress,Clothing,Central,180.27,1,86.24,2021,10,Oct,2021-10,47.84
2022-09-19,Bed Frame,Furniture,West,1456.28,5,302.22,2022,9,Sep,2022-09,20.75
2022-10-08,Yoga Mat,Sports,Central,552.32,6,216.04,2022,10,Oct,2022-10,39.12
2023-03-11,Bed Frame,Furniture,West,636.56,3,179.12,2023,3,Mar,2023-03,28.14
2023-12-29,Webcam,Electronics,West,2885.5,2,337.69,2023,12,Dec,2023-12,11.7
2022-06-28,Tablet,Electronics,Central,4969.27,5,848.18,2022,6,Jun,2022-06,17.07
2023-03-24,Jacket,Clothing,North,48.94,2,23.34,2023,3,Mar,2023-03,47.69
2023-09-04,Jacket,Clothing,West,47.91,2,22.4,2023,9,Sep,2023-09,46.75
2021-11-19,Sofa,Furniture,North,2678.6,8,740.3,2021,11,Nov,2021-11,27.64
2021-09-24,Shorts,Clothing,South,948.91,7,478.73,2021,9,Sep,2021-09,50.45
2023-07-08,Tennis Racket,Sports,North,509.57,4,188.94,2023,7,Jul,2023-07,37.08
2022-08-15,Running Shoes,Sports,East,298.24,2,75.91,2022,8,Aug,2022-08,25.45
2022-11-13,Smartphone,Electronics,Central,3992.62,4,607.29,2022,11,Nov,2022-11,15.21
2021-06-28,Olive Oil,Groceries,West,21.52,3,1.53,2021,6,Jun,2021-06,7.11
2022-01-17,Yoga Mat,Sports,North,265.82,3,106.29,2022,1,Jan,2022-01,39.99
2023-02-14,Sweater,Clothing,Central,464.45,3,155.34,2023,2,Feb,2023-02,33.45
2023-08-06,Cereal,Groceries,West,15.34,1,0.88,2023,8,Aug,2023-08,5.74
2023-07-21,Juice,Groceries,North,39.24,2,4.84,2023,7,Jul,2023-07,12.33
2021-09-13,Sweater,Clothing,Central,394.05,2,194.84,2021,9,Sep,2021-09,49.45
2021-01-28,T-Shirt,Clothing,East,179.94,1,72.93,2021,1,Jan,2021-01,40.53
2021-11-28,Tennis Racket,Sports,East,1896.63,5,501.49,2021,11,Nov,2021-11,26.44
2023-06-02,Jeans,Clothing,East,289.29,3,141.24,2023,6,Jun,2023-06,48.82
2022-06-07,Headphones,Electronics,East,2408.32,3,346.34,2022,6,Jun,2022-06,14.38
2021-04-10,Sofa,Furniture,East,1918.49,6,672.72,2021,4,Apr,2021-04,35.07
2021-10-25,Bed Frame,Furniture,East,1374.73,2,539.11,2021,10,Oct,2021-10,39.22
2022-02-13,Jeans,Clothing,East,62.48,2,34.1,2022,2,Feb,2022-02,54.58
2022-08-16,Milk,Groceries,North,66.65,3,5.36,2022,8,Aug,2022-08,8.04
2023-04-07,Milk,Groceries,Central,23.29,2,1.44,2023,4,Apr,2023-04,6.18
2022-02-23,Tennis Racket,Sports,West,346.6,3,113.23,2022,2,Feb,2022-02,32.67
2022-06-15,Smartwatch,Electronics,Central,772.96,2,144.9,2022,6,Jun,2022-06,18.75
2022-03-15,Dress,Clothing,West,577.96,3,277.58,2022,3,Mar,2022-03,48.03
2023-03-22,Dumbbell Set,Sports,East,307.41,2,85.06,2023,3,Mar,2023-03,27.67
2023-09-16,T-Shirt,Clothing,North,61.42,1,18.68,2023,9,Sep,2023-09,30.41
2022-02-12,Jacket,Clothing,Central,698.55,5,345.95,2022,2,Feb,2022-02,49.52
2023-12-18,Dumbbell Set,Sports,Central,276.65,1,121.09,2023,12,Dec,2023-12,43.77
2022-11-28,Smartwatch,Electronics,Central,5488.64,4,1030.99,2022,11,Nov,2022-11,18.78
2023-03-24,Running Shoes,Sports,West,1381.13,4,518.36,2023,3,Mar,2023-03,37.53
2022-08-20,Chair,Furniture,East,749.76,2,225.82,2022,8,Aug,2022-08,30.12
2021-04-04,Milk,Groceries,Central,6.7,1,0.53,2021,4,Apr,2021-04,7.91
